obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
665.046267521102,87.17135511106765,2202.129150390625,89.82528686523438,284.9344787597656,-75.45013427734375,159951.37721499015,-1018.3191107460921,-579050.9067698376,1.0,0.0
675.5610428244108,87.928157866203,2199.68408203125,89.82754516601562,285.2581787109375,-75.12799072265625,159954.51984230295,-1018.3262745985453,-579062.7744660396,1.0,0.0
686.1668820728082,88.68628731218745,2197.23876953125,89.82754516601562,285.38702392578125,-74.998291015625,159956.78378481627,-1018.3314333507483,-579071.3247655719,1.0,0.0
696.8637212797767,89.4457448992453,2194.793701171875,89.82528686523438,285.323486328125,-75.06121826171875,159959.52165654398,-1018.3376603075926,-579081.665846206,1.0,0.0
705.847423597239,90.07964451958858,2192.756103515625,89.82754516601562,285.29339599609375,-75.09237670898438,159961.82086864059,-1018.3428932675783,-579090.3507980178,1.0,0.0
716.7118025558302,90.84153926738293,2190.31103515625,89.82754516601562,285.34320068359375,-75.04208374023438,159964.60114037042,-1018.3492344269221,-579100.8538599852,1.0,0.0
727.6674900229555,91.60476664022644,2187.86572265625,89.82305908203125,285.39837646484375,-74.98626708984375,159967.40455639595,-1018.3556825169985,-579111.4453981826,1.0,0.0
738.7149144127034,92.36932822070978,2185.42041015625,89.82528686523438,285.71539306640625,-74.66708374023438,159970.23118501453,-1018.3622634062235,-579122.1257112409,1.0,0.0
747.9912817744771,93.00748736971042,2183.3828125,89.82528686523438,286.372802734375,-74.010986328125,159972.60445787726,-1018.3677999624674,-579131.0938386107,1.0,0.0
759.2071608166443,93.77450274208515,2180.937744140625,89.82305908203125,286.48822021484375,-73.89462280273438,159975.47370650162,-1018.374473805136,-579141.9370881547,1.0,0.0
770.5152655101847,94.5428635283292,2178.49267578125,89.82305908203125,286.8492126464844,-73.5330810546875,159978.3662740905,-1018.3812017986243,-579152.8695913074,1.0,0.0
780.0091591514647,95.18419251687797,2176.455078125,89.82086181640625,287.13787841796875,-73.24435424804688,159980.7945889885,-1018.3868284770911,-579162.0482105403,1.0,0.0
791.4866949460702,95.95501657644272,2174.009765625,89.82196044921875,287.26470947265625,-73.1156005859375,159983.72996636358,-1018.3935933956568,-579173.1444868154,1.0,0.0
803.0567683620611,96.7271727075087,2171.564697265625,89.82196044921875,287.4327697753906,-72.95016479492188,159986.68870313742,-1018.4003651091521,-579184.3304525883,1.0,0.0
814.7194954779698,97.50066482044689,2169.11962890625,89.82305908203125,287.3818664550781,-73.00192260742188,159989.67087250794,-1018.4071608135168,-579195.6061483745,1.0,0.0
824.5094150151126,98.14626350055077,2167.08203125,89.82305908203125,287.44415283203125,-72.93963623046875,159992.1739812909,-1018.4128581234877,-579205.0712339687,1.0,0.0
836.3425468197092,98.92220650981199,2164.63671875,89.82086181640625,287.41607666015625,-72.96694946289062,159995.19926572058,-1018.4197369465296,-579216.5118229178,1.0,0.0
848.2689994794782,99.69949695905285,2162.19140625,89.82305908203125,287.31854248046875,-73.06393432617188,159998.24815142524,-1018.4266663143103,-579228.0426646576,1.0,0.0
858.2790068447357,100.3482725693654,2160.15380859375,89.82305908203125,287.3052978515625,-73.07846069335938,160000.8069218202,-1018.4324842938845,-579237.7206716827,1.0,0.0
870.3766578390496,101.12804228291026,2157.708740234375,89.82305908203125,287.0843200683594,-73.29885864257812,160003.89912325566,-1018.4395210096304,-579249.4172397079,1.0,0.0
882.5681850551628,101.90917199465281,2155.263671875,89.82196044921875,287.27679443359375,-73.10549926757812,160007.01496581023,-1018.4466057369177,-579261.2044324696,1.0,0.0
894.8533389242366,102.69166198153056,2152.818359375,89.82196044921875,286.90350341796875,-73.4791259765625,160010.15450571006,-1018.4536817619269,-579273.082424227,1.0,0.0
905.16296883428,103.34478370526669,2150.78076171875,89.82196044921875,286.7874450683594,-73.5948486328125,160012.78893861364,-1018.4596126923029,-579283.0502729625,1.0,0.0
917.6206087217433,104.12977807937995,2148.335693359375,89.82086181640625,286.6536865234375,-73.72796630859375,160015.9720232788,-1018.4668282815878,-579295.0951356445,1.0,0.0
930.1726095461054,104.91614510578515,2145.890625,89.82086181640625,286.60797119140625,-73.77297973632812,160019.17892255186,-1018.4741259464686,-579307.2312725557,1.0,0.0
